date,station,tmpf,relh,feel,sped,p01m,snowdepth
2020-01-01,JRB,39.62,60.72,32.79,11.16,0.0,0
2020-01-01,LGA,39.58,51.91,30.95,16.15,0.25,0
2020-01-01,NYC,39.02,55.07,32.95,9.06,0.51,0
2020-01-02,JRB,38.96,59.52,33.75,7.67,1.01,0
2020-01-02,LGA,40.12,48.92,34.17,9.49,0.0,0
2020-01-02,NYC,40.11,50.99,35.92,6.25,0.0,0
2020-01-03,JRB,45.23,82.18,42.61,5.12,0.75,0
2020-01-03,LGA,46.55,75.9,43.85,5.43,3.54,0
2020-01-03,NYC,46.28,79.58,44.61,3.51,4.29,0
2020-01-04,JRB,46.99,95.44,45.18,3.9,5.31,0
2020-01-04,LGA,46.51,92.63,44.11,4.88,17.77,0
2020-01-04,NYC,48.47,93.05,47.42,2.92,18.04,0
2020-01-05,JRB,41.97,60.41,39.12,4.6,0.0,0
2020-01-05,LGA,40.18,59.19,30.25,21.81,0.25,0
2020-01-05,NYC,40.58,56.12,34.19,11.55,0.75,0
2020-01-06,JRB,37.19,71.49,30.56,9.57,0.51,0
2020-01-06,LGA,36.52,64.88,29.34,10.79,0.75,0
2020-01-06,NYC,35.81,70.19,32.01,5.32,2.54,0
2020-01-07,JRB,41.0,52.82,36.59,6.76,0.0,0
2020-01-07,LGA,41.08,42.66,35.16,10.25,0.0,0
2020-01-07,NYC,41.17,43.06,37.75,5.27,0.0,0
2020-01-08,JRB,37.43,69.95,31.57,8.68,0.0,0
2020-01-08,LGA,36.11,64.21,27.17,15.5,0.0,0
2020-01-08,NYC,36.05,63.72,30.12,7.84,0.0,0
2020-01-09,JRB,30.75,46.27,25.69,5.13,0.0,0
2020-01-09,LGA,28.77,40.22,18.58,14.04,0.0,0
2020-01-09,NYC,28.22,39.04,22.98,5.65,0.0,0
2020-01-10,JRB,40.58,69.35,35.6,8.89,0.0,0
2020-01-10,LGA,41.0,63.87,36.12,9.32,0.0,0
2020-01-10,NYC,41.61,63.44,38.21,6.28,0.0,0
2020-01-11,JRB,56.88,72.89,56.89,8.96,0.0,0
2020-01-11,LGA,54.83,72.79,54.42,10.25,0.0,0
2020-01-11,NYC,59.29,66.93,59.28,5.53,0.0,0
2020-01-12,JRB,61.71,70.29,61.73,10.2,0.25,0
2020-01-12,LGA,59.61,72.64,59.59,15.32,4.3,0
2020-01-12,NYC,62.83,67.72,62.82,8.4,1.77,0
2020-01-13,JRB,44.78,68.41,41.03,7.07,0.0,0
2020-01-13,LGA,42.34,73.11,36.99,9.52,0.0,0
2020-01-13,NYC,43.11,66.44,40.14,5.09,0.0,0
2020-01-14,JRB,43.35,83.02,40.23,5.39,0.0,0
2020-01-14,LGA,40.92,84.81,36.13,7.43,4.32,0
2020-01-14,NYC,42.43,79.31,40.29,3.64,3.79,0
2020-01-15,JRB,46.16,77.5,43.82,5.59,0.0,0
2020-01-15,LGA,43.84,76.66,40.19,6.9,0.0,0
2020-01-15,NYC,43.84,80.82,41.7,3.83,0.0,0
2020-01-16,JRB,45.62,76.6,42.27,6.93,0.0,0
2020-01-16,LGA,44.53,72.98,37.74,15.96,4.8,0
2020-01-16,NYC,45.26,69.73,41.22,8.01,5.08,0
2020-01-17,JRB,31.8,45.1,26.63,5.37,0.51,0
2020-01-17,LGA,28.82,42.15,15.39,21.9,0.0,0
2020-01-17,NYC,28.39,38.88,19.1,12.27,0.0,0
2020-01-18,JRB,26.77,66.65,21.05,5.82,1.52,0
2020-01-18,LGA,24.71,60.81,16.78,7.75,9.89,0
2020-01-18,NYC,25.4,64.48,20.04,4.71,16.99,0
2020-01-19,JRB,39.05,77.59,33.64,8.13,2.54,0
2020-01-19,LGA,38.39,70.86,30.13,14.29,0.0,0
2020-01-19,NYC,38.16,71.09,32.44,8.43,3.04,0
2020-01-20,JRB,29.93,49.21,24.36,5.51,0.0,0
2020-01-20,LGA,27.1,45.02,14.19,18.45,0.0,0
2020-01-20,NYC,26.52,42.22,18.15,8.45,0.0,0
2020-01-21,JRB,28.87,53.18,23.33,5.37,0.0,0
2020-01-21,LGA,25.88,44.55,15.93,10.88,0.0,0
2020-01-21,NYC,25.04,43.51,20.13,4.76,0.0,0
2020-01-22,JRB,32.76,55.39,28.11,4.98,0.25,0
2020-01-22,LGA,31.28,46.98,27.14,4.31,0.0,0
2020-01-22,NYC,29.98,48.62,24.98,3.74,0.0,0
2020-01-23,JRB,37.54,58.73,33.47,5.13,0.0,0
2020-01-23,LGA,38.2,46.24,35.19,4.02,0.0,0
2020-01-23,NYC,38.62,41.76,,,0.0,0
2020-01-24,JRB,43.38,58.9,41.3,4.55,0.0,0
2020-01-24,LGA,40.5,60.45,36.43,6.32,0.0,0
2020-01-24,NYC,43.62,45.47,50.0,,0.0,0
2020-01-25,JRB,44.53,84.2,38.27,13.44,1.0,0
2020-01-25,LGA,41.19,85.12,33.86,14.75,29.46,0
2020-01-25,NYC,43.35,86.47,50.36,,59.17,0
2020-01-26,JRB,42.94,76.7,37.96,8.87,0.0,0
2020-01-26,LGA,42.85,67.95,36.4,12.25,0.0,0
2020-01-26,NYC,43.17,73.2,,,0.0,0
2020-01-27,JRB,40.75,64.54,34.56,10.25,0.51,0
2020-01-27,LGA,40.42,57.8,32.76,14.05,0.0,0
2020-01-27,NYC,40.38,59.6,40.36,4.6,0.0,0
2020-01-28,JRB,41.17,56.79,38.77,3.8,0.25,0
2020-01-28,LGA,39.46,57.05,30.95,15.57,0.0,0
2020-01-28,NYC,39.82,55.03,34.0,8.27,0.0,0
2020-01-29,JRB,38.88,50.2,35.83,4.17,0.25,0
2020-01-29,LGA,36.08,48.73,27.53,13.08,0.0,0
2020-01-29,NYC,36.49,46.09,30.9,7.4,0.0,0
2020-01-30,JRB,34.4,56.9,28.77,6.85,0.0,0
2020-01-30,LGA,30.62,51.15,22.57,9.25,0.0,0
2020-01-30,NYC,31.3,49.67,26.5,4.98,0.0,0
2020-01-31,JRB,39.09,72.91,35.38,5.02,0.0,0
2020-01-31,LGA,36.14,69.54,31.12,6.24,0.0,0
2020-01-31,NYC,38.47,66.87,36.14,3.26,0.0,0
2020-02-01,JRB,40.44,85.63,37.02,5.05,1.78,0
2020-02-01,LGA,38.48,86.08,34.61,5.09,0.25,0
2020-02-01,NYC,40.4,82.99,38.67,2.59,1.02,0
2020-02-02,JRB,39.61,77.08,34.4,7.94,0.25,0
2020-02-02,LGA,38.63,73.87,32.7,8.96,1.25,0
2020-02-02,NYC,38.82,74.28,35.27,4.98,1.76,0
2020-02-03,JRB,43.42,75.99,39.82,7.39,0.75,0
2020-02-03,LGA,43.5,68.12,39.63,8.21,1.26,0
2020-02-03,NYC,44.74,67.21,42.73,5.95,0.75,0
2020-02-04,JRB,48.71,72.67,47.19,4.65,0.5,0
2020-02-04,LGA,46.54,72.98,43.94,6.28,0.0,0
2020-02-04,NYC,50.12,66.74,49.42,2.83,0.0,0
2020-02-05,JRB,45.03,73.34,42.14,5.75,0.0,0
2020-02-05,LGA,43.71,65.63,38.54,9.24,0.25,0
2020-02-05,NYC,45.06,67.3,42.25,5.98,0.0,0
2020-02-06,JRB,40.33,84.06,33.62,11.19,3.05,0
2020-02-06,LGA,38.13,83.77,30.66,11.86,17.52,0
2020-02-06,NYC,39.16,87.24,34.39,6.72,24.88,0
2020-02-07,JRB,42.38,89.48,36.19,13.1,2.77,0
2020-02-07,LGA,40.24,85.78,33.31,14.95,7.6,0
2020-02-07,NYC,42.36,87.13,38.06,8.72,10.4,0
2020-02-08,JRB,36.5,51.06,30.76,8.48,0.25,0
2020-02-08,LGA,34.57,45.93,24.47,16.48,0.0,0
2020-02-08,NYC,34.51,46.82,27.97,8.57,0.0,0
2020-02-09,JRB,38.75,66.68,32.99,8.53,0.5,0
2020-02-09,LGA,35.03,71.26,27.72,9.98,0.0,0
2020-02-09,NYC,36.3,66.49,31.92,5.46,0.0,0
2020-02-10,JRB,43.28,77.73,38.47,8.58,4.55,0
2020-02-10,LGA,43.48,69.59,37.89,10.58,10.17,0
2020-02-10,NYC,43.72,73.96,40.26,6.13,11.94,0
2020-02-11,JRB,45.3,93.44,44.06,2.67,7.85,0
2020-02-11,LGA,43.59,91.03,39.92,6.54,14.7,0
2020-02-11,NYC,44.7,93.02,43.44,2.66,23.84,0
2020-02-12,JRB,43.42,56.01,40.8,4.65,0.0,0
2020-02-12,LGA,42.58,52.96,35.9,13.36,0.0,0
2020-02-12,NYC,42.74,50.6,39.14,6.15,0.0,0
2020-02-13,JRB,39.91,89.21,37.03,4.41,9.64,0
2020-02-13,LGA,39.12,86.22,34.65,6.62,16.73,0
2020-02-13,NYC,39.59,89.44,37.45,3.13,36.8,0
2020-02-14,JRB,36.63,54.46,32.34,5.38,0.0,0
2020-02-14,LGA,34.23,49.42,23.52,18.02,0.0,0
2020-02-14,NYC,34.79,50.56,28.66,7.87,0.0,0
2020-02-15,JRB,24.85,55.36,17.96,6.18,0.0,0
2020-02-15,LGA,21.63,44.76,11.57,9.87,0.0,0
2020-02-15,NYC,21.6,43.81,15.34,4.86,0.0,0
2020-02-16,JRB,35.32,66.15,28.41,9.1,0.0,0
2020-02-16,LGA,34.64,56.59,27.7,8.96,0.0,0
2020-02-16,NYC,34.59,57.33,29.26,6.05,0.0,0
2020-02-17,JRB,44.12,53.51,42.13,4.6,0.25,0
2020-02-17,LGA,43.54,47.75,40.68,5.37,0.0,0
2020-02-17,NYC,43.87,44.44,41.86,3.88,0.0,0
2020-02-18,JRB,43.3,71.17,37.54,10.96,0.0,0
2020-02-18,LGA,40.4,70.28,33.68,11.16,0.0,0
2020-02-18,NYC,41.94,69.09,37.46,7.23,0.0,0
2020-02-19,JRB,45.6,57.64,43.93,4.16,0.0,0
2020-02-19,LGA,43.31,60.95,37.72,11.71,0.0,0
2020-02-19,NYC,43.78,58.51,40.18,6.72,0.0,0
2020-02-20,JRB,34.66,45.09,29.95,5.94,0.25,0
2020-02-20,LGA,32.94,40.94,24.1,12.03,0.0,0
2020-02-20,NYC,32.53,43.06,26.7,5.97,0.0,0
2020-02-21,JRB,30.66,46.14,24.6,6.47,0.25,0
2020-02-21,LGA,28.37,37.22,18.67,11.5,0.0,0
2020-02-21,NYC,27.7,36.61,22.68,4.93,0.0,0
2020-02-22,JRB,38.23,38.0,31.44,11.5,0.0,0
2020-02-22,LGA,38.62,25.18,32.02,10.73,0.0,0
2020-02-22,NYC,37.37,28.44,32.41,6.57,0.0,0
2020-02-23,JRB,45.38,36.06,42.68,6.71,0.25,0
2020-02-23,LGA,46.46,24.56,44.12,7.62,0.0,0
2020-02-23,NYC,46.5,22.12,45.13,4.29,0.0,0
2020-02-24,JRB,47.17,50.28,45.15,4.84,0.0,0
2020-02-24,LGA,49.0,38.09,46.64,7.48,0.0,0
2020-02-24,NYC,50.03,34.69,49.06,4.0,0.0,0
2020-02-25,JRB,47.63,79.65,46.51,2.65,1.25,0
2020-02-25,LGA,48.56,73.3,46.48,6.53,4.54,0
2020-02-25,NYC,49.1,74.17,48.5,2.42,5.58,0
2020-02-26,JRB,46.18,93.04,42.61,7.1,0.25,0
2020-02-26,LGA,44.68,90.75,40.63,7.67,1.5,0
2020-02-26,NYC,46.16,92.02,43.32,5.75,0.5,0
2020-02-27,JRB,43.12,76.17,35.69,16.34,3.53,0
2020-02-27,LGA,42.62,69.71,34.25,19.62,16.01,0
2020-02-27,NYC,41.95,76.43,35.9,11.02,22.62,0
2020-02-28,JRB,35.16,45.88,24.29,19.5,0.75,0
2020-02-28,LGA,34.61,34.32,23.45,19.98,0.0,0
2020-02-28,NYC,33.76,37.43,25.31,10.75,0.0,0
2020-02-29,JRB,34.07,44.39,27.59,8.53,0.0,0
2020-02-29,LGA,33.15,35.03,22.64,16.56,0.0,0
2020-02-29,NYC,32.36,35.36,25.04,8.7,0.0,0
2020-03-01,JRB,34.9,46.53,29.86,6.35,0.0,0
2020-03-01,LGA,32.59,42.77,22.21,15.43,0.0,0
2020-03-01,NYC,32.02,40.66,25.91,7.42,0.0,0
2020-03-02,JRB,46.21,52.61,44.19,5.46,0.25,0
2020-03-02,LGA,45.67,47.5,42.69,9.34,0.0,0
2020-03-02,NYC,46.58,44.04,45.32,5.5,0.0,0
2020-03-03,JRB,51.39,75.63,50.75,6.57,0.0,0
2020-03-03,LGA,52.52,69.41,52.02,9.44,4.07,0
2020-03-03,NYC,52.93,72.33,52.62,6.03,8.64,0
2020-03-04,JRB,50.74,65.68,49.17,10.45,0.25,0
2020-03-04,LGA,51.64,52.94,49.72,17.09,8.12,0
2020-03-04,NYC,51.61,63.02,50.8,9.83,12.2,0
2020-03-05,JRB,47.0,49.54,45.55,5.22,0.0,0
2020-03-05,LGA,46.06,47.1,41.05,13.94,0.0,0
2020-03-05,NYC,45.96,47.26,43.87,5.8,0.0,0
2020-03-06,JRB,42.15,79.23,38.03,7.17,0.75,0
2020-03-06,LGA,42.32,73.47,35.8,12.35,6.11,0
2020-03-06,NYC,41.13,77.91,36.5,7.44,18.78,0
2020-03-07,JRB,41.49,64.43,38.41,5.51,0.0,0
2020-03-07,LGA,40.74,52.92,32.85,14.91,0.5,0
2020-03-07,NYC,40.22,57.94,35.37,7.58,0.5,0
2020-03-08,JRB,44.96,38.15,42.26,7.38,0.0,0
2020-03-08,LGA,45.29,28.85,41.31,10.06,0.0,0
2020-03-08,NYC,44.42,29.49,41.28,6.48,0.0,0
2020-03-09,JRB,54.92,36.65,53.36,9.63,0.0,0
2020-03-09,LGA,57.79,25.59,57.32,11.12,0.0,0
2020-03-09,NYC,57.26,26.79,57.16,7.59,0.0,0
2020-03-10,JRB,58.17,50.38,58.2,10.4,0.0,0
2020-03-10,LGA,61.08,40.85,61.07,12.41,0.0,0
2020-03-10,NYC,60.68,42.5,60.66,7.39,0.0,0
2020-03-11,JRB,52.62,53.92,52.04,5.03,0.0,0
2020-03-11,LGA,52.58,48.11,51.2,10.69,0.0,0
2020-03-11,NYC,52.83,47.71,51.92,5.85,0.0,0
2020-03-12,JRB,47.08,64.63,44.39,5.71,0.0,0
2020-03-12,LGA,45.46,64.95,41.58,7.96,0.0,0
2020-03-12,NYC,46.95,58.38,44.88,4.48,0.0,0
2020-03-13,JRB,53.19,82.44,51.3,9.54,0.75,0
2020-03-13,LGA,53.09,76.19,50.55,13.8,11.17,0
2020-03-13,NYC,52.76,82.44,52.12,7.96,17.51,0
2020-03-14,JRB,51.25,34.75,50.48,4.84,0.0,0
2020-03-14,LGA,50.33,31.84,46.98,15.48,0.0,0
2020-03-14,NYC,49.83,30.55,48.0,7.6,0.0,0
2020-03-15,JRB,48.83,40.75,47.24,4.79,0.0,0
2020-03-15,LGA,47.21,36.35,43.76,9.97,0.0,0
2020-03-15,NYC,47.68,34.88,45.78,5.89,0.0,0
2020-03-16,JRB,41.92,49.83,35.8,10.8,0.0,0
2020-03-16,LGA,39.92,40.85,32.31,13.18,0.0,0
2020-03-16,NYC,40.04,37.54,34.24,8.75,0.0,0
2020-03-17,JRB,45.5,78.07,42.76,6.93,0.5,0
2020-03-17,LGA,45.88,71.65,42.26,9.06,4.07,0
2020-03-17,NYC,45.46,74.68,43.89,4.34,5.32,0
2020-03-18,JRB,48.38,52.21,46.83,5.27,0.0,0
2020-03-18,LGA,48.54,45.31,45.7,9.92,0.0,0
2020-03-18,NYC,47.92,46.5,46.86,4.05,0.0,0
2020-03-19,JRB,46.21,80.4,42.11,9.3,0.25,0
2020-03-19,LGA,45.72,75.81,41.27,10.43,38.87,0
2020-03-19,NYC,44.43,84.08,40.85,6.22,55.12,0
2020-03-20,JRB,51.68,85.77,50.81,4.57,0.0,0
2020-03-20,LGA,53.53,78.74,51.88,7.78,0.0,0
2020-03-20,NYC,54.31,80.03,53.51,4.2,0.0,0
2020-03-21,JRB,53.83,45.64,52.9,5.75,0.0,0
2020-03-21,LGA,53.04,39.76,49.64,14.71,0.0,0
2020-03-21,NYC,52.75,39.8,51.92,8.49,0.0,0
2020-03-22,JRB,41.83,41.46,35.09,12.27,0.0,0
2020-03-22,LGA,39.38,34.88,31.82,12.7,0.0,0
2020-03-22,NYC,39.28,34.6,32.71,9.8,0.0,0
2020-03-23,JRB,40.03,81.25,32.43,13.8,21.58,0
2020-03-23,LGA,39.07,77.74,30.72,14.63,77.98,0
2020-03-23,NYC,38.14,83.83,31.87,9.06,64.26,0
2020-03-24,JRB,44.02,73.41,41.93,4.6,0.0,0
2020-03-24,LGA,42.93,68.04,37.54,11.13,0.0,0
2020-03-24,NYC,41.3,72.58,37.05,7.23,0.0,0
2020-03-25,JRB,44.14,72.39,37.68,13.54,0.0,0
2020-03-25,LGA,43.28,68.96,35.98,15.72,0.25,0
2020-03-25,NYC,43.15,68.93,37.56,16.24,0.75,0
2020-03-26,JRB,47.12,62.16,44.23,6.8,0.0,0
2020-03-26,LGA,45.58,59.08,41.7,8.71,0.0,0
2020-03-26,NYC,45.38,59.98,42.98,5.34,0.0,0
2020-03-27,JRB,56.62,57.56,56.37,4.84,0.0,0
2020-03-27,LGA,56.54,51.74,56.18,7.38,0.0,0
2020-03-27,NYC,56.96,51.47,56.96,4.97,0.0,0
2020-03-28,JRB,49.45,66.04,46.39,10.42,0.0,0
2020-03-28,LGA,47.93,66.26,44.13,8.99,14.98,0
2020-03-28,NYC,48.3,64.88,45.94,6.51,26.42,0
2020-03-29,JRB,46.33,93.33,39.96,15.07,0.0,0
2020-03-29,LGA,45.32,91.58,37.69,18.91,2.28,0
2020-03-29,NYC,45.29,94.23,39.44,12.36,6.83,0
2020-03-30,JRB,47.13,85.91,44.04,7.44,0.0,0
2020-03-30,LGA,45.81,82.24,41.26,9.34,0.0,0
2020-03-30,NYC,46.24,84.49,43.55,5.62,0.0,0
2020-03-31,JRB,44.36,83.78,40.53,7.29,0.0,0
2020-03-31,LGA,44.72,75.01,40.42,8.23,4.32,0
2020-03-31,NYC,44.0,79.67,40.77,5.91,5.34,0
2020-04-01,JRB,46.01,62.17,41.98,8.89,0.0,0
2020-04-01,LGA,44.72,56.96,40.24,11.06,0.0,0
2020-04-01,NYC,45.46,55.48,42.18,8.2,0.0,0
2020-04-02,JRB,49.62,46.4,48.62,3.35,0.0,0
2020-04-02,LGA,47.55,45.72,43.19,16.16,0.0,0
2020-04-02,NYC,47.96,43.27,45.99,8.31,0.0,0
2020-04-03,JRB,50.61,65.2,50.31,4.56,0.25,0
2020-04-03,LGA,49.61,61.08,46.29,19.95,2.02,0
2020-04-03,NYC,49.5,62.41,48.18,8.39,3.29,0
2020-04-04,JRB,51.52,73.7,50.21,7.57,0.0,0
2020-04-04,LGA,51.32,66.64,50.04,9.82,0.0,0
2020-04-04,NYC,50.61,72.18,49.06,6.81,1.0,0
2020-04-05,JRB,51.75,76.11,51.2,3.5,0.0,0
2020-04-05,LGA,52.12,71.29,50.6,7.0,0.0,0
2020-04-05,NYC,53.3,69.52,52.99,2.05,0.0,0
2020-04-06,JRB,56.17,59.49,56.16,5.8,0.0,0
2020-04-06,LGA,54.83,55.0,54.24,7.91,1.52,0
2020-04-06,NYC,55.91,54.44,55.85,5.55,1.77,0
2020-04-07,JRB,57.58,36.58,57.59,5.46,0.0,0
2020-04-07,LGA,57.8,31.35,57.8,9.98,0.0,0
2020-04-07,NYC,57.74,29.05,57.74,4.36,0.0,0
2020-04-08,JRB,57.39,73.85,57.37,4.6,0.0,0
2020-04-08,LGA,54.35,73.19,54.12,6.94,5.84,0
2020-04-08,NYC,56.16,75.22,56.17,3.82,11.95,0
2020-04-09,JRB,52.27,77.38,52.01,4.79,1.78,0
2020-04-09,LGA,52.97,71.76,52.65,14.18,14.73,0
2020-04-09,NYC,52.48,74.46,52.41,6.75,7.88,0
2020-04-10,JRB,44.86,55.52,40.28,9.42,0.0,0
2020-04-10,LGA,44.81,48.54,36.79,21.45,0.25,0
2020-04-10,NYC,43.36,53.47,37.89,9.33,0.75,0
2020-04-11,JRB,47.79,40.59,46.66,5.51,0.0,0
2020-04-11,LGA,46.75,35.21,41.89,15.43,0.0,0
2020-04-11,NYC,46.0,36.3,42.02,10.21,0.0,0
2020-04-12,JRB,53.42,49.66,53.19,4.89,0.0,0
2020-04-12,LGA,52.58,43.9,52.07,9.92,0.0,0
2020-04-12,NYC,52.82,38.54,52.51,5.13,0.0,0
2020-04-13,JRB,57.15,89.13,57.13,8.33,30.97,0
2020-04-13,LGA,57.61,84.88,57.61,18.84,69.35,0
2020-04-13,NYC,56.69,92.94,56.67,8.09,119.38,0
2020-04-14,JRB,55.04,47.32,54.73,6.56,0.0,0
2020-04-14,LGA,54.92,42.18,53.61,14.23,0.0,0
2020-04-14,NYC,54.08,44.07,53.19,6.55,0.0,0
2020-04-15,JRB,49.0,46.8,47.8,5.97,0.0,0
2020-04-15,LGA,48.15,42.7,45.16,12.69,0.0,0
2020-04-15,NYC,47.15,44.33,45.28,6.56,0.0,0
2020-04-16,JRB,47.71,40.35,44.55,9.68,0.25,0
2020-04-16,LGA,47.09,32.39,40.99,16.95,0.0,0
2020-04-16,NYC,45.42,34.6,41.44,8.52,0.0,0
2020-04-17,JRB,43.34,50.85,39.52,8.51,0.0,0
2020-04-17,LGA,43.42,40.26,37.56,13.18,0.0,0
2020-04-17,NYC,42.24,45.58,38.73,6.3,0.0,0
2020-04-18,JRB,45.55,82.18,42.03,6.9,0.25,0
2020-04-18,LGA,44.15,78.57,38.8,10.68,10.39,0
2020-04-18,NYC,43.67,83.11,40.65,5.13,10.37,0
2020-04-19,JRB,49.25,51.86,47.15,9.58,0.0,0
2020-04-19,LGA,50.58,40.17,47.87,12.36,0.0,0
2020-04-19,NYC,49.46,43.84,47.34,6.9,0.0,0
2020-04-20,JRB,54.12,47.57,54.1,4.98,0.0,0
2020-04-20,LGA,53.75,42.45,53.76,7.95,0.0,0
2020-04-20,NYC,53.25,42.42,53.21,5.4,0.0,0
2020-04-21,JRB,51.65,68.01,50.77,7.53,1.77,0
2020-04-21,LGA,51.77,59.85,50.27,14.11,14.73,0
2020-04-21,NYC,50.54,64.82,49.31,6.24,9.14,0
2020-04-22,JRB,45.5,38.64,43.34,6.52,0.0,0
2020-04-22,LGA,43.75,36.21,36.61,19.55,0.0,0
2020-04-22,NYC,42.7,36.05,38.33,9.62,0.0,0
2020-04-23,JRB,45.83,39.75,44.51,3.26,0.0,0
2020-04-23,LGA,45.08,35.66,40.84,8.23,0.0,0
2020-04-23,NYC,44.5,35.58,42.79,3.35,0.0,0
2020-04-24,JRB,46.77,85.68,42.66,10.59,0.5,0
2020-04-24,LGA,46.64,81.81,42.16,12.71,26.11,0
2020-04-24,NYC,45.14,89.46,40.7,8.57,32.47,0
2020-04-25,JRB,51.87,72.87,51.6,3.3,0.0,0
2020-04-25,LGA,52.57,63.98,52.25,4.72,0.0,0
2020-04-25,NYC,52.03,66.2,51.93,2.3,0.0,0
2020-04-26,JRB,49.02,78.29,45.9,13.19,3.05,0
2020-04-26,LGA,48.51,76.5,43.4,15.83,2.78,0
2020-04-26,NYC,47.65,80.23,43.47,10.44,10.37,0
2020-04-27,JRB,45.84,75.67,42.99,6.06,0.0,0
2020-04-27,LGA,44.9,73.81,38.58,13.61,0.25,0
2020-04-27,NYC,43.64,77.5,39.06,7.8,0.5,0
2020-04-28,JRB,51.68,57.67,50.15,4.73,0.0,0
2020-04-28,LGA,50.92,54.03,47.58,11.09,0.0,0
2020-04-28,NYC,50.33,55.14,48.9,4.65,0.0,0
2020-04-29,JRB,51.43,76.43,49.69,11.03,0.0,0
2020-04-29,LGA,50.18,76.37,47.8,10.66,0.25,0
2020-04-29,NYC,50.87,75.27,49.73,5.35,0.25,0
2020-04-30,JRB,54.07,86.24,54.08,13.35,4.29,0
2020-04-30,LGA,54.34,81.24,53.9,16.95,20.57,0
2020-04-30,NYC,53.76,86.8,53.86,8.21,24.1,0
2020-05-01,JRB,57.19,88.96,57.17,3.81,4.53,0
2020-05-01,LGA,57.82,84.02,57.79,10.32,18.79,0
2020-05-01,NYC,57.07,89.57,57.06,4.91,30.74,0
2020-05-02,JRB,62.62,47.56,62.62,3.16,0.0,0
2020-05-02,LGA,62.12,43.43,62.15,11.93,0.0,0
2020-05-02,NYC,62.25,44.45,62.28,6.36,0.25,0
2020-05-03,JRB,65.38,56.3,65.37,7.0,0.75,0
2020-05-03,LGA,67.79,47.2,67.72,10.21,0.76,0
2020-05-03,NYC,66.82,51.53,66.82,5.28,1.01,0
2020-05-04,JRB,65.92,45.28,65.92,4.98,0.0,0
2020-05-04,LGA,66.17,40.65,66.16,12.94,0.0,0
2020-05-04,NYC,65.58,41.55,65.57,5.85,0.0,0
2020-05-05,JRB,55.09,38.67,54.55,4.3,0.0,0
2020-05-05,LGA,54.13,35.61,52.7,13.5,0.0,0
2020-05-05,NYC,53.43,35.29,53.58,7.35,0.0,0
2020-05-06,JRB,51.67,63.91,50.87,8.66,0.25,0
2020-05-06,LGA,50.85,62.92,49.75,10.48,1.26,0
2020-05-06,NYC,49.77,67.68,49.59,5.79,2.75,0
2020-05-07,JRB,54.94,54.04,53.81,6.9,0.25,0
2020-05-07,LGA,55.33,44.0,54.27,8.48,0.0,0
2020-05-07,NYC,53.42,52.35,52.92,4.5,0.0,0
2020-05-08,JRB,52.31,53.17,51.93,5.62,1.01,0
2020-05-08,LGA,52.38,45.91,51.32,9.06,2.29,0
2020-05-08,NYC,50.41,57.7,50.06,4.0,5.06,0
2020-05-09,JRB,43.1,63.67,39.65,6.23,9.65,0
2020-05-09,LGA,41.99,60.57,33.18,20.26,11.15,0
2020-05-09,NYC,40.55,67.28,35.53,8.05,17.28,0
2020-05-10,JRB,50.33,43.28,46.93,14.04,0.0,0
2020-05-10,LGA,51.08,33.58,47.12,15.96,0.0,0
2020-05-10,NYC,49.38,38.28,46.56,7.32,0.0,0
2020-05-11,JRB,54.38,61.48,54.38,8.43,0.51,0
2020-05-11,LGA,55.24,52.9,55.23,12.42,2.54,0
2020-05-11,NYC,53.92,58.12,53.95,5.59,1.27,0
2020-05-12,JRB,52.25,44.22,51.36,4.36,0.0,0
2020-05-12,LGA,51.25,41.51,48.09,18.4,0.0,0
2020-05-12,NYC,50.57,41.45,48.62,8.34,0.0,0
2020-05-13,JRB,53.54,38.02,52.52,5.56,0.0,0
2020-05-13,LGA,52.25,35.67,50.06,12.17,0.0,0
2020-05-13,NYC,51.98,32.68,51.08,5.91,0.0,0
2020-05-14,JRB,57.75,47.83,57.77,3.69,0.0,0
2020-05-14,LGA,57.12,47.12,56.85,7.62,0.0,0
2020-05-14,NYC,57.08,35.95,57.1,2.65,0.0,0
2020-05-15,JRB,68.29,64.5,68.35,7.62,0.0,0
2020-05-15,LGA,71.04,56.49,70.75,10.69,0.25,0
2020-05-15,NYC,69.71,61.02,69.72,4.1,0.76,0
2020-05-16,JRB,70.63,59.66,70.62,4.73,0.0,0
2020-05-16,LGA,71.33,53.13,71.31,11.21,0.76,0
2020-05-16,NYC,70.04,60.74,70.01,4.29,1.76,0
2020-05-17,JRB,60.87,61.08,60.84,8.09,0.0,0
2020-05-17,LGA,60.8,55.03,60.77,10.4,0.0,0
2020-05-17,NYC,60.58,57.27,60.54,2.64,0.0,0
2020-05-18,JRB,60.83,61.64,60.8,7.71,0.25,0
2020-05-18,LGA,59.38,61.32,59.35,9.06,0.0,0
2020-05-18,NYC,60.25,59.45,60.21,,0.0,0
2020-05-19,JRB,60.79,50.58,60.77,14.71,0.0,0
2020-05-19,LGA,60.42,48.31,60.38,16.87,0.0,0
2020-05-19,NYC,60.04,47.36,60.02,,0.0,0
2020-05-20,JRB,57.83,48.09,57.85,12.12,0.0,0
2020-05-20,LGA,57.0,44.05,57.0,13.13,0.0,0
2020-05-20,NYC,57.0,43.39,56.99,,0.0,0
2020-05-21,JRB,56.5,63.33,56.5,6.72,0.0,0
